Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Bwd IAT Total,Bwd IAT Mean,Fwd Header Length,Bwd Header Length,Label
170.9298444777973,254.43830457234634,151.68030733062074,204.5562377035971,125.17865947252352,175.93330819907538,139.58855565058522,157.75967719941747,197.6125620349531,84.5423453413222,317.39098205483685,69.51860948002384,52.864910976981434,242.6488698800054,213.33301551703488,199.9295853641724,200.2676407411424,149.02025817224683,78.21965028113348,156.0643646554981,95.82706307903106,228.0095786734201,138.23540947982892,ATTACK
18.069206707377123,21.78940394049994,12.8334829654872,16.019113637637336,17.795546013072638,19.362707957152395,20.77177169204462,12.613091347123396,11.678862783477886,21.800556831240858,4.814620325139305,22.85016140271336,13.48837878961846,14.97718585504852,11.58828699439923,14.759022572320935,21.355691129904574,18.854315507320198,17.463432419002025,15.444365030658718,7.771950137639587,10.779315432411302,13.28399381684416,BENIGN
186.6141163543071,167.92739854483335,151.0073920625436,157.81408788390655,88.15921729156268,151.9608139407154,189.83986329963597,266.09148862360337,226.74166608681656,322.2545966009245,88.61219496895603,219.78565093765425,164.66736045906814,325.18423465741375,85.33613717158788,82.82225262553791,102.04858836447823,-19.911657944784565,107.93959826553912,89.26938707570416,162.0315029180966,177.34047806217276,300.0936671372709,ATTACK
17.85673755163394,19.852619100066054,18.709815082647324,22.383293127148143,18.501214766812094,14.338502780287687,14.631944421040469,13.588894055063946,16.477387622115916,9.513270657166707,16.704610992794766,14.567932465841933,16.378175789437037,16.393615174853306,2.7386769934213344,10.49353090667666,14.456856679555722,14.722575208511632,16.29694654499847,16.511741451658214,22.58116661466948,16.562292405489735,13.434881458917797,BENIGN
7.004382637312587,15.601478158559495,17.572194170293745,18.55807439044445,9.376789540810654,7.329429146321889,21.388384109492545,16.661570059897958,11.257567317217232,22.755759877612615,15.578373171464293,20.896485920319133,15.337592407050545,25.303739624409936,23.77670421221602,13.755179257604633,19.85785475477178,18.226879747925736,21.843157787661745,10.175382697099478,18.430257299992196,20.29212243424794,6.206302567884428,BENIGN
19.430317801230764,14.314610894790736,16.000672095867113,4.14567085934795,12.566427519786252,21.672228204320678,19.907736883650408,16.65350278531966,14.926408706825317,18.982027148481635,13.593074467244568,6.676534019024961,14.969004301630637,17.015596635427887,20.613388423990106,7.794021197520006,14.385443467242725,14.623481726224384,9.49374047576444,17.438366374616468,18.736840158059007,13.546538459844784,25.27546304310736,BENIGN
13.403199962331708,12.348711908137796,11.035635838688279,14.46484820022721,9.823788387903129,12.231753473264089,9.010610537055758,24.823625664581947,15.176317759858643,11.501372460037071,16.06989955367111,14.438359751545851,13.895152002333885,18.070833500217127,18.787538550236526,12.347494261947363,12.1209087967766,13.62474151424178,3.4903941763220754,7.424044689007239,21.834371337222624,23.224838567506417,13.754819802218108,BENIGN
19.257010461894144,10.060320771017293,15.14310279783913,19.843115781522105,10.138657261379642,15.397412259087693,22.61893705096904,2.7162647156826036,10.947470765103906,10.477290581064644,14.065474387197956,14.76104561313231,9.693686835267048,11.728133269434922,11.133875147735885,13.246053774135655,16.09111366265548,19.552820611855402,20.276654982732072,18.26817130667662,10.630129402574518,14.98352039836323,26.871647017461942,BENIGN
20.072663463436488,9.813769228367718,14.048306609581958,10.621908733076214,8.08600134517832,19.630887737658206,24.547083202350652,8.007162130904295,17.814846183452854,11.746787154390866,12.56437308117652,12.038030378805654,10.68004615160092,15.242608139724135,10.84524941794481,16.352284128899193,14.748809452754315,13.805259765667952,10.462181689792011,12.116143347158337,18.77695612912878,17.504585938121902,10.112223776007244,BENIGN
313.46563917458445,279.56897243498486,224.64097123106797,89.06120674177444,104.83543973843399,69.83626210970127,172.38058798293673,-69.27638755677611,113.31045784456009,125.46268805425461,28.05675734640063,213.81890516629076,58.8686617128094,171.4194132562609,372.7021938791241,21.11955120358229,138.11588759943604,117.40318898917877,101.84250568828924,210.82008757082883,238.5063283862754,211.7310519441069,92.13287340390129,ATTACK
27.16924039201208,17.8853606359027,13.984773069785037,16.855729366856544,11.980074066420897,15.4329489373645,14.221613823039602,20.838910308299035,16.272104216506065,16.68801331037601,12.940615169387662,12.561968879637533,12.837209060901895,16.972260711891483,12.895077595898686,16.448874284482066,25.377003993227195,19.355623517158463,13.369882339160794,21.006069610819722,12.959623134892244,4.809377324110731,9.95956844541298,BENIGN
20.25796520335833,10.782275188772648,7.098740316282365,15.080267093219655,13.804106669849157,19.115524878725033,19.462054099076056,15.478102229446963,10.575920290410075,16.43470630612149,15.825971900602884,17.844683372348207,10.625966431276492,12.998135634162235,17.54689058168053,21.236635276158623,19.82961003979795,15.410274355763988,12.563024880394261,17.019102793396527,9.543047813532649,10.91499280369553,22.548856562298116,BENIGN
182.16275840375377,233.00319554063194,109.19868809162024,128.4100051765303,71.69890273741541,114.45653919391107,180.18403944358818,210.55908933162814,76.22677406578997,219.56847360845282,258.4510287043961,183.07479225789606,300.1436650046453,88.09686407171415,50.42762373508664,7.702380087657701,269.68354491913465,202.3492525083246,145.5532263271636,172.39749010558563,59.960876216129876,345.6601583693461,160.3376945580182,ATTACK
23.910818092680394,17.95137309530894,16.08430518491469,17.210583326567367,16.25121966286824,9.30122785921647,8.292774211001513,24.434140560621184,15.919416759525788,15.500477212898492,14.548861679718952,18.905366338082263,27.693455508687432,17.61976333553897,12.059565868427235,14.33299571054228,20.354982336026275,12.085996992935012,19.26123244515134,3.3963131301093483,13.850602142768066,18.140700067403348,21.35062773287858,BENIGN
10.907628914788045,13.702043243181976,7.4842852344094695,13.771284679570279,13.636382151261648,1.5155667852921422,14.728525667410938,13.84532734895661,18.48103182406709,24.244780474726724,20.632825147738785,13.655556547225848,9.467370456291649,27.866799016249303,15.296092170072441,15.069646459564732,14.879374564449984,15.990423803839274,14.278197940380288,12.131689965598818,12.265705293798039,14.836233648920008,12.282876144331176,BENIGN
21.94291134520144,1.7032432147531367,4.608116725405285,8.796799611562147,9.112358173625317,16.018508990694247,16.449211320842338,13.725893658138178,14.250610166187691,17.638823804658305,19.16611938810371,8.367304919451204,13.190545143834981,14.65205088543495,17.426579982802266,11.136664288632645,14.553894122031648,15.14991817263579,11.47764948270235,11.35842425026057,15.493728888186673,14.348274270063959,17.502387597103162,BENIGN
9.73370639677502,13.798373009209325,13.125895962252013,18.554799841017456,17.2213165574302,13.1951691709046,20.79664901682124,9.594683362000513,18.07967803472132,17.96550628984192,13.452267803430049,16.63066511121059,8.744432118073485,19.620135096034506,14.075489317785054,12.386384897404803,20.245046129184445,11.478281547286205,7.957693518182202,7.216854132380481,18.030049756728197,8.597853237518585,23.77397090992182,BENIGN
6.232652918746686,12.275388825205457,19.859113450863678,14.845208746817134,13.321424635567146,21.730221037323588,25.776197692165365,18.36128642206886,11.885727484493582,12.909284829953641,8.557763101213375,15.50408711127026,6.852035070118363,17.759318276547504,25.027870228199767,18.58795789896525,12.654261399025327,17.634687063158953,23.102667225829386,22.852473176305693,9.981210542183145,17.551481947911615,14.209492549649006,BENIGN
19.032966239568434,11.875907111521606,15.130455251054169,17.588295102345615,11.371280934232672,15.933833822385392,11.223085338233387,11.942410985040258,7.966694515758888,10.383833769445479,8.241576971918331,10.120633735113337,20.268208983039198,10.253005555840286,28.161910324186955,17.466589504404446,15.92418061847437,10.708211099093933,18.501549397044958,12.121810868811131,15.610049073226808,27.800422691343975,14.51970050137675,BENIGN
13.239135082002047,16.212602128062596,15.899227093640295,13.325738638119434,24.875136768153908,14.763676736854954,7.210238411616661,12.99809319908341,17.49868810056055,17.662975546852756,9.561095323691191,19.64741253672385,6.185665355644799,20.72067601308209,8.403260554312972,13.868773904956619,20.3228433901335,15.598028344435347,19.08349258856785,18.09330979854966,21.431343067023008,20.31104925456856,12.73127845731779,BENIGN
18.164708168967326,17.148091095662927,16.038438435815557,16.357894185976868,8.616257120898453,9.594717297958688,20.26576426666452,14.802224230716725,18.40750348686312,15.141591880652307,15.148780697478726,19.691419029879988,12.419776358913131,15.480603884704918,12.688623556474788,12.827518862838422,13.454139382656804,16.110668858168566,12.606256891682612,21.278780627867604,10.526963488902481,14.065641779193205,12.801344708629125,BENIGN
11.747075792215716,20.217729546432768,19.33882512085444,16.415161026976083,8.252682142872382,17.927517304292895,18.56699795102723,15.235086065618725,21.115854752957286,11.582841049349385,12.450712112500126,2.576942104570927,19.59913755073832,16.56930981735067,6.590898374333854,6.2070050000292625,10.636846863144946,18.968289709901768,13.498197559556857,10.976065416698376,9.96942053458252,9.745440210859066,5.331608494462198,BENIGN
8.963020841768127,19.921611992382918,13.930055778872456,14.752681451737836,18.37409746083302,9.386389892188507,16.912048730920255,15.83226104106528,17.462256320040744,16.44584321953909,27.27650069955447,11.81130007874342,12.345015224990911,11.884297367876178,12.222614404198726,11.813064363467412,20.94508265553776,22.102521239949276,12.14626853125262,10.838222134478857,17.35707778193202,12.238884778595143,18.164659088777555,BENIGN
26.78688182516354,19.689191507833222,10.799449607083307,15.823489137185703,13.187324874503188,17.919001880781455,17.71749551394671,20.418048269527354,10.747217706689021,15.523676493190653,6.257265075212368,8.713298497855778,19.4205041827959,10.246581042973364,10.795456009760725,14.958609627249754,18.4738051542327,9.69586602082952,-2.4040441438004194,10.648883789282442,21.028140389764186,16.715675255084367,21.619374018936064,BENIGN
9.340919289336522,17.919640926629818,13.203539546064702,17.953274153461546,20.543517902914537,19.102410905986822,17.53637015553649,20.333373447945768,20.846477952228362,21.910794955187637,18.243549437948214,14.164409598415729,15.733568432166614,21.032544832541785,10.91532164506382,16.843366544364507,13.033305938363197,15.143724114674088,21.392259313036494,15.955495340099517,15.232182740780743,8.200719295100404,18.731267830136105,BENIGN
22.475668727587056,16.06815212214255,16.332902733474683,12.993101213338868,17.69011177398422,15.239770251415528,21.044909720532328,7.7925287596819235,15.87772914945254,17.04256174188713,14.068138028184542,12.976670883464768,13.185213605156463,15.87319634683914,5.950205495096469,19.82507480531615,12.599340661520745,15.639013486833914,16.835511333940335,12.370973063435216,14.344807965005021,4.823798796872481,18.660618036665362,BENIGN
20.400345001610823,7.75993049791878,4.005970216899591,17.20007225026666,12.489728878236944,9.893835914346434,18.541782236496765,16.219003568855996,12.179606846316357,8.598478006645529,19.362286641400722,18.251005889793305,14.504120681103085,24.233184980238327,9.649576168369236,7.372374145376305,11.540459650593778,14.772069918222511,16.21669724661346,13.793819710718351,16.760276982571483,8.74230287904778,22.218823020366298,BENIGN
190.4401448489193,147.68600926601042,171.57354859176567,131.59548515228937,206.61724329996963,207.80320642320618,186.79432206577155,198.60114617196035,74.4504977965558,175.85966103271835,249.93614139900268,189.31236536155978,67.54259977587814,146.0186792280732,179.99823506717672,89.40803864813527,41.338304262131786,124.71217052507784,90.7334073625838,148.8568774888025,22.687628200296928,195.17608500289248,99.23159717653147,ATTACK
19.97876118340678,12.738468403754617,2.880603366855217,7.0804858825713834,18.802073280721487,18.92900079325416,17.127287808924823,10.165119284353935,14.7614432192901,14.981987304547157,9.208176554037287,22.51699150883575,19.386811452878355,13.89517913085168,15.134429194972654,16.04191403973776,4.791325657878547,13.764113087397016,11.590078760011007,9.991899950525422,13.594498535570226,23.988432634247612,18.20421430633505,BENIGN
110.52297469087873,114.40133429009123,172.04084498786025,86.1163747515054,294.9584099307897,178.6340582953415,181.4610521106942,204.51560642858286,103.64293807439438,237.1207985427819,159.16266929723713,226.01163767990653,134.16374987453355,255.38225813849488,182.10749016198318,324.600561934167,120.4382706542216,166.36395168725963,67.47390025038737,107.65614099630241,199.49492382783245,240.34595500316004,387.20082813765777,ATTACK
14.516855466883896,15.190017390841001,15.600156633591306,18.06758986365208,9.886037174007972,13.713117312883274,6.657079630612053,16.996115613026397,18.235979698513706,12.58406768850313,22.869933816450164,8.871171684988294,7.678125598950899,16.12225909279986,20.235491513060772,23.419638457289345,12.7055786856553,20.39340416715648,14.807457652496463,14.136863500295902,19.41829968743336,18.2616143920671,7.118039215078753,BENIGN
192.6287914250767,49.69534129653944,260.1442794303143,212.16128766058313,182.13004043931787,95.15117751345538,175.90401020847563,126.68080168052077,17.96070319697907,145.966171862281,137.46156814219793,234.9921207900096,-28.754115385136203,168.81598630837607,57.55455615154261,175.5378673756437,179.94240444618447,143.05241782958467,214.58344998488673,50.338715272024075,238.61763602253603,93.35369070446869,25.528107960808356,ATTACK
13.638020147500955,15.384109455301276,8.585038879057151,19.9813340972357,12.531217084193438,7.217090506701245,12.859424195170437,22.503798953171554,19.251108710567465,13.256739327960704,13.253711478407856,13.391824743913087,25.383739917804206,16.909677261157768,17.150208235955347,20.15141727015921,16.193945795132567,13.704789270896484,14.018250754575108,14.64199370292968,14.813888817450792,18.6381477181849,15.259729429036497,BENIGN
14.345420136151253,9.825225677339336,14.050028064088103,17.241951468079307,12.056182318966021,15.046458762654563,15.696712968106322,17.262674459106673,14.332100793473922,20.42933170933903,4.495405692740411,29.688764235838867,10.644331179812417,17.01695011677039,10.307660448970758,18.22134079754651,16.38284576297464,11.746432313274553,20.365436727051566,14.180195601990393,17.73607969028502,10.41420097401982,14.8455618221421,BENIGN
25.017036335910525,16.005495233574837,20.25327198003806,20.52762966478992,20.9351515278019,18.19365111014592,9.284975436347583,23.167157661505478,9.26827303490656,16.513177326195166,11.228620749903211,14.679308267035037,16.6438120515174,16.606786077251364,17.109603771176424,23.068556345293235,17.2676715075699,13.779216823546756,19.820435841441785,20.947352444623203,8.861960924315039,17.98700034924929,18.50586371155449,BENIGN
21.44878264187687,13.693000375224386,15.602499793946505,9.85662833435458,8.609887082818119,6.781296422059711,10.574182505000762,22.76280907744821,7.236364660919811,13.48232007211401,8.53427338176921,11.995130184983195,15.848468961760098,11.499420633974959,20.448324325082307,22.669890604247833,3.7545213597203038,11.585038348244385,15.295710611362113,20.630585130076902,12.728778624233687,14.900323023770948,9.216278874740258,BENIGN
7.336020738688273,20.112852160048202,27.198762031696365,21.92136409255259,17.819545600261797,17.97377170832643,19.26707779390154,18.794642948933827,16.405957119846878,15.521005519759381,14.687034360502388,11.23017705566662,13.59662461566613,6.535215929023073,14.508301866026251,10.057044464245413,9.482053413921145,15.899470755767393,21.960011431722997,19.591583030011563,7.147496981884115,10.051859317148313,19.70385593994108,BENIGN
14.328659483212448,14.20388060951645,10.15400194843117,17.75518651121269,24.233132504152366,16.11141358729142,15.802381034994228,10.313859755830887,21.98707351530186,14.624279165949917,12.105183724029146,15.31844196825808,17.359806666233045,15.696077043224516,21.030766978352958,16.91985776273431,13.580290945587326,17.00596108163445,17.498185505629788,8.51812040368079,20.747098641318573,13.495479903193203,13.62338388247285,BENIGN
18.75687993537973,11.407963672154013,19.474621884722207,13.525251608539861,21.238710363368668,11.632546878780659,16.39497081111901,10.823264733701214,25.72574563886694,9.062007904852436,16.549103551135136,18.168884404660492,17.068995487257492,14.073561705611459,14.350896501332869,15.219057359895547,14.264989991857558,19.819395583974547,26.052615007956756,12.212541074960832,8.150985102104611,14.558589758243725,27.898546688271594,BENIGN
183.16334515038307,88.21567797388198,35.150493742924795,-3.048514014321995,228.11071627696822,238.3239309186683,174.21482791967887,107.26813202495225,20.156328522740353,195.06763700040193,61.93765737306521,93.09611001915698,103.07487363498251,134.19718194424254,89.27676422330813,152.6767016793842,100.25453595948869,206.1098451871378,232.48503311904426,158.68341408227508,187.0101068304882,319.4284759700712,56.19173945109472,ATTACK
8.832659493599472,23.362861934188516,17.095095046830227,11.474940721207956,14.72115461171147,17.79163456260861,15.380026957062057,17.693779962231847,10.396632034603169,15.84680412018039,7.931427515475099,14.443869693256499,10.480461792676051,11.322350287051167,21.18046587605219,20.456550602971344,18.045690604535885,9.538436176637106,13.417957751525991,21.065488499895917,15.708584568199523,26.596647699908473,16.96658919697186,BENIGN
12.362653381930718,16.808382927118274,17.518680231062127,17.911979799920314,9.64702830882199,10.551269491067156,11.478561459044055,13.805596260667013,15.435932021032151,18.54044560928338,10.759506503303841,6.994903511491238,25.77871581603395,9.34273489673785,19.181618614977758,15.156334386243373,16.256528204031902,14.992247470820486,13.075790590264372,17.319861414617296,12.807063968713521,20.831513736183947,17.842205031280773,BENIGN
17.997970566407467,14.125201216522957,11.221274202535776,17.682549217852017,10.507660091044814,15.140905786845641,14.954405016778983,20.42947782915789,17.373491164399763,14.874865206274281,19.088831496001436,21.951037745086566,17.789051531759313,15.051763099216902,8.440818838249202,9.674431684623137,13.473876478226662,11.952438989203584,14.06514348507277,15.283249624485535,17.648463771783653,14.647506109704544,17.43250821913101,BENIGN
0.5586439740363769,16.466346570667515,16.416497092200785,11.033590530831633,17.700563558415634,8.587506894392387,10.167414870325036,17.08595232191282,11.556666225185284,14.686715218987777,12.181754862868287,12.94534421850408,13.163878920225034,11.466216213909112,16.51224857180062,11.860357566230253,15.07843356897801,11.356341593127983,7.3285068680777075,19.56217624629583,17.49763492547704,26.44341034398836,9.78013580000871,BENIGN
133.28316101343756,40.64970412676631,132.01876784858533,56.390957915251235,5.841564993598411,193.31701825638305,210.73241282421174,103.87916794186245,-57.28338337159278,106.30044413980139,181.34432043220372,31.687074498069705,164.66879358233246,148.77521206616035,196.3433199680871,159.56642947313225,72.15448472947556,245.7257201331593,137.3176341578424,147.81563683920544,75.33856327414432,114.53741990467918,79.21578287784793,ATTACK
3.486515052276417,12.775271199376643,10.625898099619405,3.618132457039989,16.424449462860995,16.035469311164757,20.71163227269176,9.395888172398063,7.004317567764936,12.96638458476708,14.558286704954526,19.60674801493248,22.052840025025795,21.072395669536732,16.382718334463334,18.997496267520738,11.797532826154079,15.841975962376232,9.043549303560969,15.313426984434367,15.443233486990062,23.61064302842485,13.855085692548768,BENIGN
15.45021418826643,13.173392243439457,15.923401529324542,8.264368552351517,10.141929807446743,21.00206953972213,11.715528605143021,9.7654450865903,17.68326376263643,20.928520773314986,18.594766553325336,19.980238429029082,11.216024557152696,7.890946666290781,22.506668259777435,13.386600805789321,13.745834917724764,21.640970709245288,17.7811500470033,17.27943886040804,25.82501172450542,11.782408848099285,19.639200640406187,BENIGN
266.44949520648936,293.94172600151995,209.66410008483228,197.47433385548874,81.70107722520706,178.73675203662728,194.54566726199985,133.17038731511633,102.41789963554702,47.49618612185161,10.981619595896632,-5.830681065693028,196.3554058293809,161.81594601814214,111.29510947671227,123.48349618202889,166.83764332243877,136.83495431931246,42.75574559969374,223.04001762194397,174.33009365358475,171.27187838510787,217.0050162686698,ATTACK
10.931773219701627,17.454874758191256,18.674388930249087,18.314406343337062,20.867369287426627,15.905107793518535,8.515840260220767,16.998439758763208,11.743215531040855,12.356916591251217,17.931820093775467,21.19141535716818,15.106357883680309,16.544165062994818,23.51107472317619,16.203765897442842,28.008415570901974,17.82754822815772,6.196186204220911,18.766708105522664,16.90579192441389,21.448763770413727,18.36590675634979,BENIGN
13.747659805040447,14.901882570947627,19.142272578475534,10.366434487539092,21.43991236900969,12.885940194572283,16.303314165752038,7.9974601986252845,18.599186454356953,22.23251967973289,12.426792253909264,9.448883067452002,16.38991532371354,22.274053224958713,7.75071717259547,9.46845909385829,12.729052208442422,10.898280877346522,10.914072666955022,4.529396861681114,17.94528473702934,16.69360251434818,6.5057540009817725,BENIGN
22.285978799781233,7.371718427149526,21.31292051713591,12.240709270537767,27.79099642834126,12.178762006713058,15.922756515985185,22.710549762839378,25.030464440795615,25.307517883181987,21.041831152965713,20.120312629057313,17.962634746005914,18.89180538083319,12.244071418357333,10.909005582888465,14.98312771294524,14.149076887375358,12.733859753363625,18.481937237283578,19.776526042852552,15.442034431459236,22.38765040527631,BENIGN
12.841021056798969,10.569787728341632,10.783696978531287,14.323785521839843,17.400297900433415,8.172689889039098,15.949239181062321,17.88379033096536,24.309028918348158,9.616549153874349,13.251939066110982,16.308314863482394,20.737046650958032,13.47888059414093,20.993206859955258,5.313188417617701,8.73325903439057,16.7432217216711,7.945877509560624,9.127647366166416,12.361115678770304,18.85719495957912,5.5201757934635545,BENIGN
163.62386897299154,112.71707985054061,22.42375461865636,191.08800852557732,107.38393282704709,56.40665314317695,-79.78097706253195,147.79880759594909,291.78012773357955,282.9007371638296,113.43229947309825,101.82303517105755,187.5019404860019,70.12916486493668,174.14335198555727,211.28642227077523,248.15465791074462,141.98767388160377,133.70609998584274,79.76139305947511,83.8495716768112,131.88168864787787,179.38924054529426,ATTACK
13.48084576006892,22.840523973591047,12.369609838940207,14.929902308712057,15.508221438447551,9.344868042540284,6.185837580786524,9.866796326321346,16.235386889031517,15.436655289577047,18.512032845755325,15.483749474795582,14.452253542653983,11.979938625374364,19.423033949313464,10.404099306396416,9.448002413519896,17.835277586940514,8.334213446731725,27.073954993293157,15.399966902795716,16.73953058162443,10.957900877383064,BENIGN
13.42367577879227,11.327042116009753,10.948737814928094,16.002845986154714,20.743186747143575,9.920890905108015,15.308399249239859,17.144082501652864,18.46552803631572,15.882207776386126,13.164860804583387,10.862048896756402,15.430719415231874,9.639304940071966,0.3932475825269641,17.182799020788337,19.519674205430977,3.1853378222908084,9.951346476450311,18.095771305025988,25.287477348558493,15.103968538377039,11.359985293854328,BENIGN
98.22074896095629,145.28945520778203,99.72121088831626,198.19817675515856,93.27730306682359,109.16511580584265,242.9547050764877,88.53080421487422,34.30975739518702,157.59950010850437,121.16212766363233,190.9132400743963,175.3977547784872,147.44652042853104,145.11652596240035,91.1313240541732,156.66776567945942,220.5027825146215,72.1242606880419,149.56820989107726,233.07110045876894,190.43392745733593,254.75783170805704,ATTACK
104.54861361325324,159.06163284302116,34.93776173461066,223.5383147660163,96.54847315688048,299.8638220974036,236.4038452571719,114.2142483472999,252.48130893880904,155.42844084219226,218.22189400977754,188.778625383558,82.29146760073012,98.51601341460304,232.3968654064929,123.21797343147674,117.70812294064027,73.59019365205177,183.8879252474769,315.00199353945163,64.59736685965817,151.93755653382064,262.97764443323433,ATTACK
